Id,Class
2998,2
2999,4
3000,4
3001,4
3002,6
3003,1
3004,4
3005,4
3006,4
3007,4
3008,6
3009,2
3010,3
3011,4
3012,4
3013,6
3014,6
3015,4
3016,3
3017,4
3018,1
3019,3
3020,3
3021,6
3022,4
3023,1
3024,3
3025,4
3026,1
3027,1
3028,4
3029,2
3030,3
3031,6
3032,5
3033,1
3034,2
3035,6
3036,2
3037,1
3038,1
3039,4
3040,6
3041,1
3042,3
3043,2
3044,4
3045,1
3046,4
3047,1
3048,4
3049,4
3050,4
3051,6
3052,4
3053,3
3054,2
3055,1
3056,1
3057,6
3058,2
3059,3
3060,4
3061,4
3062,4
3063,4
3064,4
3065,4
3066,3
3067,3
3068,2
3069,1
3070,1
3071,2
3072,3
3073,4
3074,5
3075,6
3076,6
3077,3
3078,3
3079,1
3080,6
3081,1
3082,4
3083,1
3084,4
3085,6
3086,4
3087,1
3088,1
3089,1
3090,6
3091,1
3092,6
3093,6
3094,2
3095,1
3096,6
3097,4
3098,3
3099,4
3100,1
3101,2
3102,1
3103,3
3104,2
3105,4
3106,3
3107,1
3108,2
3109,2
3110,4
3111,2
3112,4
3113,3
3114,6
3115,4
3116,3
3117,1
3118,1
3119,5
3120,6
3121,1
3122,3
3123,3
3124,4
3125,3
3126,3
3127,4
3128,6
3129,4
3130,4
3131,1
3132,4
3133,1
3134,4
3135,1
3136,6
3137,3
3138,3
3139,4
3140,1
3141,6
3142,6
3143,1
3144,4
3145,1
3146,4
3147,3
3148,6
3149,1
3150,5
3151,2
3152,3
3153,4
3154,2
3155,4
3156,3
3157,6
3158,6
3159,2
3160,6
3161,4
3162,2
3163,6
3164,4
3165,1
3166,1
3167,4
3168,6
3169,4
3170,6
3171,4
3172,6
3173,4
3174,3
3175,1
3176,2
3177,4
3178,3
3179,6
3180,3
3181,1
3182,6
3183,3
3184,2
3185,4
3186,5
3187,4
3188,4
3189,4
3190,1
3191,3
3192,1
3193,6
3194,6
3195,1
3196,1
3197,4
3198,1
3199,4
3200,1
3201,1
3202,4
3203,1
3204,4
3205,6
3206,5
3207,1
3208,3
3209,4
3210,6
3211,6
3212,1
3213,6
3214,1
3215,2
3216,1
3217,5
3218,4
3219,6
3220,6
3221,4
3222,4
3223,2
3224,1
3225,1
3226,4
3227,5
3228,6
3229,1
3230,4
3231,4
3232,4
3233,6
3234,6
3235,4
3236,4
3237,6
3238,1
3239,3
3240,1
3241,4
3242,2
3243,3
3244,1
3245,3
3246,6
3247,2
3248,1
3249,1
3250,5
3251,4
3252,4
3253,4
3254,4
3255,1
3256,4
3257,6
3258,3
3259,2
3260,2
3261,1
3262,4
3263,4
3264,3
3265,4
3266,1
3267,2
3268,1
3269,2
3270,6
3271,6
3272,6
3273,1
3274,2
3275,6
3276,2
3277,4
3278,6
3279,4
3280,5
3281,1
3282,4
3283,2
3284,4
3285,6
3286,2
3287,2
3288,2
3289,4
3290,4
3291,6
3292,4
3293,6
3294,1
3295,6
3296,5
3297,1
3298,2
3299,4
3300,6
3301,4
3302,4
3303,4
3304,4
3305,2
3306,2
3307,4
3308,1
3309,6
3310,4
3311,4
3312,1
3313,2
3314,5
3315,4
3316,2
3317,5
3318,1
3319,6
3320,2
3321,1
3322,4
3323,5
3324,1
3325,4
3326,6
3327,2
3328,1
3329,6
3330,1
3331,1
3332,1
3333,2
3334,4
3335,5
3336,5
3337,4
3338,4
3339,1
3340,4
3341,6
3342,2
3343,1
3344,6
3345,1
3346,1
3347,4
3348,4
3349,4
3350,2
3351,5
3352,2
3353,4
3354,6
3355,1
3356,6
3357,2
3358,3
3359,6
3360,1
3361,5
3362,6
3363,4
3364,3
3365,1
3366,4
3367,1
3368,4
3369,2
3370,2
3371,6
3372,1
3373,2
3374,4
3375,6
3376,6
3377,1
3378,1
3379,3
3380,5
3381,1
3382,2
3383,4
3384,6
3385,5
3386,3
3387,2
3388,1
3389,2
3390,6
3391,1
3392,4
3393,4
3394,4
3395,1
3396,6
3397,4
3398,4
3399,4
3400,3
3401,2
3402,6
3403,4
3404,6
3405,4
3406,6
3407,4
3408,1
3409,6
3410,1
3411,2
3412,4
3413,1
3414,6
3415,6
3416,1
3417,1
3418,6
3419,4
3420,6
3421,4
3422,1
3423,1
3424,4
3425,4
3426,3
3427,1
3428,4
3429,1
3430,1
3431,1
3432,1
3433,2
3434,1
3435,4
3436,3
3437,4
3438,4
3439,6
3440,4
3441,6
3442,4
3443,4
3444,2
3445,2
3446,1
3447,4
3448,2
3449,2
3450,1
3451,6
3452,4
3453,6
3454,4
3455,4
3456,4
3457,4
3458,2
3459,4
3460,4
3461,4
3462,4
3463,4
3464,6
3465,4
3466,4
3467,5
3468,4
3469,1
3470,4
3471,4
3472,4
3473,3
3474,4
3475,4
3476,2
3477,2
3478,6
3479,1
3480,3
3481,4
3482,2
3483,4
3484,6
3485,2
3486,6
3487,2
3488,2
3489,6
3490,4
3491,5
3492,3
3493,2
3494,4
3495,4
3496,1
3497,3
3498,5
3499,2
3500,1
3501,1
3502,3
3503,3
3504,1
3505,4
3506,6
3507,2
3508,1
3509,4
3510,6
3511,4
3512,2
3513,1
3514,3
3515,3
3516,3
3517,3
3518,1
3519,4
3520,4
3521,3
3522,4
3523,1
3524,4
3525,3
3526,6
3527,1
3528,2
3529,2
3530,2
3531,2
3532,4
3533,3
3534,1
3535,3
3536,1
3537,2
3538,4
3539,6
3540,4
3541,4
3542,1
3543,2
3544,1
3545,4
3546,2
3547,6
3548,1
3549,4
3550,1
3551,4
3552,4
3553,5
3554,1
3555,4
3556,1
3557,1
3558,6
3559,5
3560,1
3561,6
3562,1
3563,1
3564,1
3565,1
3566,6
3567,1
3568,1
3569,2
3570,6
3571,6
3572,6
3573,6
3574,1
3575,3
3576,2
3577,4
3578,6
3579,6
3580,4
3581,4
3582,4
3583,1
3584,6
3585,4
3586,6
3587,3
3588,4
3589,6
3590,1
3591,1
3592,1
3593,6
3594,2
3595,3
3596,4
3597,1
3598,4
3599,2
3600,1
3601,1
3602,4
3603,2
3604,1
3605,4
3606,6
3607,2
3608,2
3609,6
3610,4
3611,4
3612,1
3613,1
3614,5
3615,4
3616,2
3617,2
3618,6
3619,6
3620,6
3621,4
3622,2
3623,2
3624,1
3625,1
3626,4
3627,4
3628,3
3629,3
3630,4
3631,1
3632,4
3633,4
3634,4
3635,3
3636,6
3637,4
3638,1
3639,4
3640,6
3641,3
3642,6
3643,2
3644,3
3645,1
3646,4
3647,6
3648,2
3649,3
3650,6
3651,6
3652,4
3653,4
3654,3
3655,6
3656,4
3657,1
3658,6
3659,6
3660,6
3661,3
3662,3
3663,6
3664,4
3665,4
3666,6
3667,3
3668,4
3669,3
3670,1
3671,5
3672,6
3673,3
3674,4
3675,4
3676,4
3677,6
3678,4
3679,1
3680,1
3681,1
3682,6
3683,3
3684,4
3685,4
3686,3
3687,3
3688,1
3689,4
3690,6
3691,4
3692,3
3693,3
3694,4
3695,4
3696,1
3697,1
3698,4
3699,4
3700,3
3701,4
3702,1
3703,2
3704,6
3705,4
3706,4
3707,1
3708,4
3709,6
3710,4
3711,1
3712,2
3713,4
3714,3
3715,1
3716,2
3717,2
3718,4
3719,1
3720,3
3721,2
3722,4
3723,4
3724,2
3725,1
3726,4
3727,6
3728,4
3729,1
3730,2
3731,2
3732,6
3733,2
3734,4
3735,6
3736,4
3737,1
3738,3
3739,2
3740,1
3741,4
3742,4
3743,2
3744,4
3745,6
3746,4
3747,6
3748,1
3749,4
3750,1
3751,4
3752,4
3753,3
3754,4
3755,3
3756,4
3757,1
3758,4
3759,4
3760,6
3761,2
3762,4
3763,2
3764,4
3765,1
3766,4
3767,4
3768,1
3769,1
3770,2
3771,1
3772,3
3773,2
3774,4
3775,5
3776,6
3777,4
3778,6
3779,2
3780,6
3781,2
3782,1
3783,3
3784,4
3785,1
3786,1
3787,4
3788,3
3789,4
3790,5
3791,1
3792,4
3793,3
3794,6
3795,6
3796,4
3797,4
3798,6
3799,1
3800,2
3801,4
3802,3
3803,4
3804,1
3805,1
3806,4
3807,2
3808,4
3809,3
3810,2
3811,4
3812,4
3813,4
3814,4
3815,6
3816,4
3817,3
3818,2
3819,6
3820,1
3821,4
3822,2
3823,1
3824,1
3825,6
3826,1
3827,4
3828,6
3829,3
3830,3
3831,6
3832,3
3833,1
3834,5
3835,4
3836,2
3837,2
3838,3
3839,1
3840,4
3841,5
3842,2
3843,1
3844,4
3845,4
3846,4
3847,2
3848,6
3849,4
3850,4
3851,1
3852,3
3853,1
3854,1
3855,2
3856,4
3857,4
3858,4
3859,2
3860,2
3861,4
3862,4
3863,6
3864,1
3865,1
3866,1
3867,4
3868,1
3869,4
3870,1
3871,6
3872,2
3873,6
3874,2
3875,4
3876,5
3877,4
3878,1
3879,1
3880,2
3881,6
3882,6
3883,4
3884,2
3885,4
3886,4
3887,1
3888,3
3889,2
3890,1
3891,5
3892,4
3893,3
3894,6
3895,1
3896,3
3897,1
3898,5
3899,4
3900,1
3901,6
3902,3
3903,1
3904,6
3905,1
3906,2
3907,6
3908,1
3909,3
3910,6
3911,3
3912,4
3913,4
3914,1
3915,1
3916,1
3917,6
3918,6
3919,4
3920,1
3921,6
3922,6
3923,1
3924,2
3925,1
3926,1
3927,6
3928,6
3929,1
3930,1
3931,3
3932,6
3933,4
3934,4
3935,6
3936,5
3937,1
3938,2
3939,4
3940,4
3941,4
3942,2
3943,3
3944,4
3945,6
3946,1
3947,2
3948,6
3949,6
3950,1
3951,4
3952,4
3953,1
3954,6
3955,1
3956,6
3957,4
3958,1
3959,2
3960,4
3961,2
3962,1
3963,4
3964,1
3965,1
3966,4
3967,4
3968,4
3969,1
3970,2
3971,1
3972,1
3973,2
3974,4
3975,6
3976,4
3977,1
3978,4
3979,4
3980,4
3981,3
3982,1
3983,6
3984,6
3985,2
3986,2
3987,1
3988,3
3989,1
3990,6
3991,2
3992,4
3993,1
3994,1
3995,2
3996,6
3997,4
3998,6
3999,4
4000,1
4001,3
4002,2
4003,2
4004,1
4005,1
4006,6
4007,2
4008,1
4009,1
4010,2
4011,1
4012,4
4013,4
4014,3
4015,4
4016,2
4017,2
4018,6
4019,2
4020,4
4021,6
4022,1
4023,2
4024,4
4025,1
4026,2
4027,6
4028,4
4029,4
4030,3
4031,4
4032,6
4033,2
4034,4
4035,5
4036,5
4037,1
4038,4
4039,3
4040,4
4041,6
4042,4
4043,3
4044,2
4045,1
4046,2
4047,4
4048,6
4049,3
4050,4
4051,3
4052,3
4053,6
4054,6
4055,1
4056,6
4057,2
4058,6
4059,1
4060,3
4061,2
4062,4
4063,1
4064,2
4065,4
4066,4
4067,6
4068,6
4069,3
4070,4
4071,4
4072,4
4073,4
4074,3
4075,3
4076,6
4077,4
4078,1
4079,1
4080,3
4081,1
4082,1
4083,4
4084,4
4085,6
4086,1
4087,6
4088,4
4089,6
4090,1
4091,3
4092,2
4093,2
4094,4
4095,3
4096,6
4097,2
4098,2
4099,1
4100,2
4101,1
4102,1
4103,4
4104,4
4105,3
4106,4
4107,1
4108,4
4109,4
4110,4
4111,2
4112,2
4113,2
4114,2
4115,1
4116,4
4117,1
4118,2
4119,4
4120,1
4121,6
4122,5
4123,4
4124,6
4125,6
4126,4
4127,4
4128,4
4129,4
4130,5
4131,6
4132,6
4133,1
4134,3
4135,2
4136,1
4137,5
4138,4
4139,2
4140,4
4141,2
4142,1
4143,4
4144,1
4145,4
4146,4
4147,4
4148,4
4149,2
4150,4
4151,1
4152,1
4153,4
4154,3
4155,4
4156,4
4157,6
4158,2
4159,2
4160,1
4161,6
4162,5
4163,4
4164,3
4165,4
4166,2
4167,4
4168,1
4169,6
4170,2
4171,1
4172,6
4173,1
4174,4
4175,4
4176,4
4177,4
4178,3
4179,4
4180,6
4181,4
4182,4
4183,2
4184,2
4185,6
4186,1
4187,2
4188,2
4189,4
4190,1
4191,6
4192,1
4193,1
4194,1
4195,6
4196,2
4197,4
4198,5
4199,4
4200,3
4201,1
4202,1
4203,6
4204,6
4205,4
4206,4
4207,1
4208,4
4209,2
4210,4
4211,4
4212,1
4213,4
4214,4
4215,4
4216,1
4217,4
4218,4
4219,6
4220,5
4221,6
4222,2
4223,1
4224,4
4225,2
4226,4
4227,4
4228,1
4229,4
4230,4
4231,4
4232,4
4233,6
4234,1
4235,1
4236,3
4237,4
4238,1
4239,6
4240,6
4241,2
4242,6
4243,1
4244,4
4245,6
4246,4
4247,4
4248,1
4249,6
4250,2
4251,6
4252,2
4253,3
4254,3
4255,1
4256,4
4257,4
4258,6
4259,4
4260,4
4261,6
4262,6
4263,2
4264,1
4265,6
4266,3
4267,4
4268,4
4269,2
4270,4
4271,6
4272,4
4273,1
4274,4
4275,4
4276,6
4277,4
4278,2
4279,1
4280,6
4281,3
4282,4
4283,6
4284,4
4285,6
4286,6
4287,2
4288,4
4289,4
4290,3
4291,6
4292,3
4293,6
4294,2
4295,1
4296,1
4297,2
4298,4
4299,4
4300,1
4301,4
4302,4
4303,1
4304,4
4305,1
4306,6
4307,4
4308,5
4309,2
4310,3
4311,4
4312,6
4313,4
4314,3
4315,3
4316,4
4317,4
4318,3
4319,3
4320,6
4321,6
4322,1
4323,1
4324,2
4325,2
4326,1
4327,2
4328,1
4329,4
4330,4
4331,1
4332,6
4333,4
4334,3
4335,6
4336,1
4337,1
4338,3
4339,1
4340,4
4341,1
4342,4
4343,3
4344,3
4345,1
4346,6
4347,4
4348,2
4349,2
4350,6
4351,6
4352,1
4353,1
4354,2
4355,2
4356,3
4357,6
4358,4
4359,1
4360,6
4361,4
4362,1
4363,2
4364,1
4365,4
4366,6
4367,3
4368,4
4369,6
4370,1
4371,4
4372,1
4373,2
4374,4
4375,1
4376,4
4377,4
4378,4
4379,4
4380,3
4381,2
4382,3
4383,3
4384,6
4385,3
4386,1
4387,4
4388,4
4389,1
4390,1
4391,4
4392,3
4393,6
4394,6
4395,2
4396,4
4397,5
4398,3
4399,4
4400,1
4401,1
4402,6
4403,4
4404,4
4405,1
4406,1
4407,4
4408,6
4409,4
4410,4
4411,3
4412,1
4413,2
4414,3
4415,6
4416,3
4417,1
4418,6
4419,5
4420,1
4421,4
4422,1
4423,4
4424,6
4425,6
4426,2
4427,4
4428,2
4429,4
4430,2
4431,4
4432,4
4433,3
4434,1
4435,6
4436,4
4437,2
4438,2
4439,6
4440,2
4441,3
4442,1
4443,1
4444,4
4445,1
4446,4
4447,6
4448,3
4449,1
4450,1
4451,5
4452,4
4453,2
4454,4
4455,4
4456,1
4457,1
4458,2
4459,2
4460,4
4461,6
4462,4
4463,2
4464,2
4465,2
4466,5
4467,6
4468,2
4469,3
4470,1
4471,6
4472,1
4473,4
4474,2
4475,2
4476,1
4477,3
4478,4
4479,1
4480,1
4481,4
4482,1
4483,4
4484,4
4485,4
4486,4
4487,4
4488,2
4489,6
4490,1
4491,1
4492,2
4493,4
4494,6
4495,4
4496,4
4497,4
4498,4
4499,5
4500,2
4501,4
4502,2
4503,5
4504,6
4505,4
4506,2
4507,4
4508,4
4509,4
4510,5
4511,4
4512,3
4513,3
4514,3
4515,1
4516,1
4517,6
4518,1
4519,4
4520,2
4521,1
4522,2
4523,1
4524,2
4525,4
4526,2
4527,4
4528,1
4529,6
4530,1
4531,1
4532,6
4533,4
4534,1
4535,4
4536,4
4537,4
4538,4
4539,1
4540,4
4541,3
4542,4
4543,1
4544,1
4545,2
4546,3
4547,1
4548,5
4549,6
4550,4
4551,1
4552,2
4553,6
4554,4
4555,3
4556,3
4557,6
4558,2
4559,1
4560,3
4561,1
4562,2
4563,2
4564,2
4565,6
4566,1
4567,4
4568,6
4569,3
4570,1
4571,3
4572,2
4573,6
4574,4
4575,4
4576,2
4577,6
4578,4
4579,1
4580,2
4581,4
4582,4
4583,6
4584,6
4585,4
4586,6
4587,3
4588,4
4589,4
4590,1
4591,6
4592,3
4593,6
4594,1
4595,3
4596,1
4597,1
4598,1
4599,4
4600,6
4601,2
4602,2
4603,6
4604,2
4605,6
4606,1
4607,2
4608,3
4609,1
4610,6
4611,1
4612,2
4613,4
4614,1
4615,1
4616,4
4617,3
4618,4
4619,1
4620,6
4621,6
4622,3
4623,4
4624,4
4625,6
4626,2
4627,3
4628,6
4629,4
4630,1
4631,1
4632,6
4633,4
4634,2
4635,4
4636,5
4637,4
4638,4
4639,6
4640,1
4641,1
4642,1
4643,3
4644,4
4645,1
4646,6
4647,6
4648,6
4649,1
4650,4
4651,4
4652,2
4653,6
4654,3
4655,4
4656,4
4657,2
4658,4
4659,4
4660,3
4661,4
4662,2
4663,4
4664,4
4665,1
4666,6
4667,1
4668,3
4669,6
4670,4
4671,4
4672,4
4673,3
4674,6
4675,2
4676,2
4677,6
4678,1
4679,3
4680,3
4681,1
4682,2
4683,4
4684,4
4685,4
4686,3
4687,5
4688,4
4689,2
4690,1
4691,1
4692,1
4693,2
4694,1
4695,4
4696,1
4697,1
4698,1
4699,4
4700,2
4701,6
4702,5
4703,4
4704,6
4705,4
4706,1
4707,6
4708,2
4709,6
4710,3
4711,4
4712,6
4713,4
4714,4
4715,3
4716,6
4717,6
4718,6
4719,4
4720,4
4721,4
4722,6
4723,3
4724,2
4725,4
4726,6
4727,1
4728,3
4729,4
4730,1
4731,6
4732,1
4733,6
4734,1
4735,4
4736,4
4737,4
4738,1
4739,1
4740,1
4741,1
4742,1
4743,2
4744,6
4745,2
4746,2
4747,2
4748,4
4749,4
4750,6
4751,6
4752,4
4753,4
4754,2
4755,1
4756,2
4757,1
4758,4
4759,3
4760,6
4761,4
4762,5
4763,4
4764,4
4765,4
4766,2
4767,2
4768,1
4769,4
4770,3
4771,4
4772,6
4773,4
4774,2
4775,4
4776,4
4777,2
4778,3
4779,4
4780,2
4781,5
4782,1
4783,4
4784,5
4785,2
4786,1
4787,6
4788,6
4789,3
4790,6
4791,2
4792,2
4793,4
4794,6
4795,2
4796,3
4797,1
4798,2
4799,4
4800,2
4801,2
4802,6
4803,6
4804,3
4805,5
4806,3
4807,3
4808,2
4809,2
4810,6
4811,4
4812,4
4813,1
4814,4
4815,4
4816,1
4817,2
4818,1
4819,4
4820,3
4821,3
4822,1
4823,6
4824,4
4825,1
4826,1
4827,1
4828,2
4829,2
4830,1
4831,6
4832,4
4833,6
4834,2
4835,5
4836,6
4837,1
4838,4
4839,6
4840,3
4841,1
4842,1
4843,5
4844,1
4845,6
4846,4
4847,2
4848,2
4849,3
4850,4
4851,1
4852,3
4853,1
4854,6
4855,1
4856,1
4857,5
4858,4
4859,6
4860,6
4861,6
4862,1
4863,2
4864,4
4865,1
4866,3
4867,4
4868,6
4869,6
4870,1
4871,2
4872,4
4873,1
4874,4
4875,4
4876,3
4877,1
4878,4
4879,3
4880,3
4881,3
4882,3
4883,3
4884,1
4885,1
4886,3
4887,4
4888,4
4889,1
4890,6
4891,4
4892,4
4893,3
4894,4
4895,3
4896,6
4897,4
4898,1
4899,4
4900,6
4901,4
4902,6
4903,4
4904,3
4905,2
4906,5
4907,6
4908,4
4909,1
4910,4
4911,4
4912,1
4913,6
4914,4
4915,1
4916,6
4917,1
4918,4
4919,4
4920,6
4921,1
4922,6
4923,4
4924,4
4925,6
4926,6
4927,1
4928,4
4929,2
4930,1
4931,2
4932,6
4933,1
4934,2
4935,1
4936,6
4937,1
4938,4
4939,4
4940,4
4941,4
4942,6
4943,2
4944,1
4945,1
4946,1
4947,4
4948,2
4949,5
4950,4
4951,4
4952,6
4953,1
4954,3
4955,6
4956,6
4957,2
4958,1
4959,5
4960,1
4961,6
4962,6
4963,4
4964,6
4965,1
4966,2
4967,3
4968,4
4969,6
4970,4
4971,4
4972,1
4973,2
4974,4
4975,1
4976,1
4977,1
4978,6
4979,5
4980,1
4981,4
4982,4
4983,6
4984,3
4985,6
4986,2
4987,1
4988,3
4989,1
4990,2
4991,4
4992,3
4993,4
4994,1
4995,2
4996,1
4997,4
4998,6
4999,4
5000,1
5001,4
5002,4
5003,6
5004,5
5005,5
5006,1
5007,1
5008,1
5009,6
5010,4
5011,4
5012,6
5013,6
5014,4
5015,6
5016,4
5017,4
5018,4
5019,6
5020,4
5021,2
5022,5
5023,1
5024,6
5025,6
5026,4
5027,5
5028,2
5029,1
5030,6
5031,3
5032,5
5033,3
5034,4
5035,4
5036,6
5037,6
5038,5
5039,2
5040,1
5041,2
5042,6
5043,4
5044,6
5045,4
5046,6
5047,3
5048,2
5049,3
5050,1
5051,1
5052,4
5053,1
5054,4
5055,4
5056,5
5057,4
5058,4
5059,4
5060,4
5061,1
5062,4
5063,4
5064,6
5065,2
5066,4
5067,5
5068,4
5069,2
5070,2
5071,3
5072,3
5073,1
5074,1
5075,1
5076,1
5077,6
5078,2
5079,4
5080,2
5081,5
5082,4
5083,4
5084,4
5085,6
5086,6
5087,6
5088,2
5089,4
5090,2
5091,1
5092,6
5093,3
5094,1
5095,4
5096,1
5097,4
5098,6
5099,1
5100,2
5101,4
5102,1
5103,2
5104,6
5105,6
5106,5
5107,1
5108,4
5109,3
5110,2
5111,4
5112,3
5113,5
5114,4
5115,1
5116,1
5117,1
5118,6
5119,3
5120,3
5121,4
5122,3
5123,3
5124,2
5125,4
5126,4
5127,6
5128,5
5129,1
5130,2
5131,3
5132,5
5133,4
5134,6
5135,3
5136,4
5137,4
5138,1
5139,6
5140,4
5141,2
5142,3
5143,4
5144,1
5145,1
5146,2
5147,4
5148,1
5149,4
5150,4
5151,1
5152,4
5153,4
5154,1
5155,1
5156,3
5157,4
5158,6
5159,4
5160,4
5161,6
5162,6
5163,4
5164,5
5165,4
5166,1
5167,6
5168,4
5169,6
5170,2
5171,1
5172,1
5173,4
5174,1
5175,6
5176,6
5177,1
5178,4
5179,4
5180,4
5181,3
5182,4
5183,1
5184,4
5185,1
5186,1
5187,4
5188,4
5189,2
5190,4
5191,3
5192,2
5193,2
5194,1
5195,1
5196,1
5197,4
5198,6
5199,1
5200,2
5201,1
5202,1
5203,6
5204,1
5205,3
5206,1
5207,2
5208,1
5209,3
5210,4
5211,2
5212,4
5213,6
5214,4
5215,1
5216,1
5217,6
5218,6
5219,4
5220,1
5221,1
5222,6
5223,3
5224,1
5225,6
5226,1
5227,1
5228,6
5229,1
5230,1
5231,4
5232,4
5233,4
5234,2
5235,6
5236,6
5237,1
5238,3
5239,4
5240,2
5241,1
5242,6
5243,1
5244,1
5245,2
5246,1
5247,4
5248,6
5249,5
5250,4
5251,4
5252,2
5253,6
5254,6
5255,2
5256,1
5257,6
5258,1
5259,3
5260,2
5261,4
5262,1
5263,3
5264,2
5265,6
5266,6
5267,4
5268,3
5269,1
5270,2
5271,1
5272,6
5273,3
5274,2
5275,2
5276,4
5277,2
5278,4
5279,1
5280,6
5281,6
5282,4
5283,2
5284,4
5285,4
5286,3
5287,2
5288,3
5289,1
5290,1
5291,4
5292,4
5293,1
5294,1
5295,4
5296,1
5297,6
5298,2
5299,4
5300,3
5301,4
5302,2
5303,1
5304,4
5305,4
5306,6
5307,6
5308,1
5309,4
5310,3
5311,5
5312,1
5313,5
5314,1
5315,4
5316,2
5317,4
5318,4
5319,5
5320,1
5321,1
5322,5
5323,2
5324,4
5325,4
5326,4
5327,3
5328,1
5329,6
5330,1
5331,4
5332,1
5333,1
5334,2
5335,4
5336,2
5337,6
5338,6
5339,2
5340,2
5341,2
5342,4
5343,4
5344,1
5345,1
5346,6
5347,3
5348,1
5349,2
5350,4
5351,1
5352,2
5353,6
5354,3
5355,2
5356,6
5357,2
5358,4
5359,1
5360,4
5361,4
5362,4
5363,6
5364,6
5365,2
5366,4
5367,6
5368,6
5369,2
5370,3
5371,4
5372,4
5373,6
5374,4
5375,6
5376,4
5377,4
5378,2
5379,1
5380,4
5381,2
5382,6
5383,4
5384,2
5385,3
5386,1
5387,2
5388,1
5389,5
5390,3
5391,2
5392,4
5393,6
5394,2
5395,6
5396,3
5397,4
5398,5
5399,2
5400,4
5401,3
5402,3
5403,1
5404,1
5405,6
5406,6
5407,4
5408,1
5409,4
5410,4
5411,6
5412,6
5413,1
5414,4
5415,4
5416,4
5417,2
5418,2
5419,1
5420,6
5421,3
5422,1
5423,4
5424,2
5425,3
5426,1
5427,4
5428,4
5429,3
5430,4
5431,4
5432,4
5433,3
5434,1
5435,4
5436,1
5437,2
5438,2
5439,4
5440,6
5441,5
5442,5
5443,6
5444,3
5445,6
5446,4
5447,3
5448,2
5449,1
5450,4
5451,1
5452,3
5453,3
5454,1
5455,1
5456,2
5457,3
5458,1
5459,4
5460,5
5461,6
5462,4
5463,1
5464,6
5465,5
5466,1
5467,4
5468,6
5469,1
5470,4
5471,2
5472,1
5473,3
5474,4
5475,4
5476,4
5477,6
5478,2
5479,4
5480,1
5481,4
5482,4
5483,1
5484,6
5485,4
5486,1
5487,1
5488,4
5489,4
5490,4
5491,1
5492,4
5493,3
5494,4
5495,4
5496,1
5497,6
5498,6
5499,3
5500,2
5501,6
5502,3
5503,3
5504,3
5505,6
5506,1
5507,1
5508,6
5509,4
5510,6
5511,4
5512,4
5513,4
5514,4
5515,4
5516,1
5517,1
5518,4
5519,1
5520,4
5521,2
5522,1
5523,2
5524,6
5525,4
5526,1
5527,2
5528,4
5529,4
5530,4
5531,4
5532,6
5533,2
5534,4
5535,3
5536,4
5537,1
5538,2
5539,1
5540,6
5541,2
5542,6
5543,6
5544,4
5545,1
5546,6
5547,4
5548,6
5549,4
5550,2
5551,4
5552,4
5553,2
5554,1
5555,6
5556,5
5557,4
5558,6
5559,3
5560,2
5561,1
5562,6
5563,3
5564,2
5565,1
5566,4
5567,5
5568,4
5569,4
5570,1
5571,5
5572,4
5573,2
5574,3
5575,6
5576,1
5577,3
5578,6
5579,6
5580,4
